dTime_IMU(ms),Acc X[mg],Acc Y[mg],Acc Z[mg],Gyr X[mdps],Gyr Y[mdps],Gyr Z[mdps],Time_GPS(ms),Lat(degrees*10^-7),Long(degrees*10^-7),Alt(mm),SIV
,,,,,,,146227,353628581,-1208698694,-31194,25
146325,-642,798,-918,-3220,350,-7070
146826,-665,709,-850,17710,-12320,-2310
,,,,,,,147229,353628582,-1208698695,-31210,25
147327,-641,746,-855,1680,-420,420
147828,-641,732,-762,3710,-3150,1960
,,,,,,,148231,353628583,-1208698696,-31228,25
148329,-665,720,-925,-10640,5390,3150
148830,-625,769,-813,-8050,-4270,3710
,,,,,,,149233,353628585,-1208698697,-31248,25
149331,-678,676,-884,6230,-4060,3010
149832,-656,754,-834,1960,-6790,2800
,,,,,,,150238,353628586,-1208698698,-31273,25
150333,-641,758,-785,5740,-8260,1960
150834,-637,733,-758,-10710,11340,4340
,,,,,,,151243,353628588,-1208698698,-31273,25
151335,-637,737,-835,-8610,1260,-2660
151836,-703,681,-814,-14280,6230,1190
,,,,,,,152244,353628589,-1208698699,-31276,25
152337,-631,720,-755,8330,-10220,5740
152838,-671,729,-935,8610,-1120,490
,,,,,,,153245,353628590,-1208698698,-31273,24
153339,-601,758,-622,16520,34930,35070
153840,-807,457,-789,20860,-20580,14280
,,,,,,,154248,353628591,-1208698698,-31278,24
154341,-825,572,-843,1190,5950,-2660
154842,-793,566,-764,-8470,-9170,10290
,,,,,,,155253,353628592,-1208698698,-31271,24
155343,-733,631,-825,-19250,14280,-4060
155844,-751,621,-802,2870,3570,2380
,,,,,,,156255,353628593,-1208698698,-31280,24
156345,-770,614,-794,-6580,3570,3080
156846,-765,648,-845,-6090,-12040,-2310
,,,,,,,157258,353628594,-1208698698,-31274,24
157347,-927,614,-775,-40250,33320,-8680
157848,-781,612,-826,-7770,-8820,-630
,,,,,,,158259,353628596,-1208698698,-31261,24
158349,-597,599,-805,-1890,18480,5110
158850,-754,654,-926,30170,-12180,560
,,,,,,,159262,353628597,-1208698698,-31241,24
159351,-834,538,-875,18550,910,5460
159852,-788,599,-828,10570,420,3850
,,,,,,,160263,353628598,-1208698698,-31218,24
160353,-777,612,-886,28490,3850,3290
160854,-748,643,-854,42210,-17500,-4620
,,,,,,,161265,353628599,-1208698699,-31232,24
161355,-725,674,-886,9030,-2170,280
161856,-678,714,-943,8680,-5810,-910
,,,,,,,162268,353628600,-1208698699,-31237,24
162357,-637,764,-868,19670,-12110,6020
162858,-563,809,-801,17220,10500,9100
,,,,,,,163272,353628601,-1208698699,-31274,24
163359,-583,767,-928,21070,-1190,1470
163860,-612,790,-934,1190,-6860,-1960
,,,,,,,164280,353628602,-1208698699,-31317,24
164361,-592,798,-988,4620,-5880,2170
164862,-559,839,-925,-4760,6930,-13230
,,,,,,,165277,353628603,-1208698699,-31317,24
165363,-616,820,-984,0,770,630
165864,-543,820,-877,2100,-700,-3290
,,,,,,,166281,353628604,-1208698698,-31309,24
166365,-475,820,-911,-2240,840,4200
166866,-502,833,-887,-6790,5880,-280
,,,,,,,167281,353628605,-1208698698,-31299,24
167367,-556,818,-797,-14490,8680,-12460
167868,-593,821,-836,-11760,5180,-4970
,,,,,,,168283,353628606,-1208698697,-31277,24
168369,-635,724,-873,-14070,6720,-1400
168870,-390,758,-971,30240,21560,27650
,,,,,,,169287,353628607,-1208698697,-31272,24
169371,-569,807,-975,-10010,6930,-350
169872,-560,819,-699,36470,-23800,2380
,,,,,,,170287,353628608,-1208698697,-31268,24
170373,-596,787,-828,10430,630,-70
170874,-576,803,-872,490,1890,-1890
,,,,,,,171288,353628609,-1208698697,-31267,25
171375,-635,771,-828,12180,-2450,140
171876,-648,721,-795,-16380,2030,-140
,,,,,,,172293,353628609,-1208698697,-31259,25
172377,-593,783,-890,-1260,-4340,3780
172878,-596,787,-730,-9870,13020,6230
,,,,,,,173293,353628610,-1208698696,-31250,25
173379,-622,758,-816,-23100,13650,5180
173880,-580,769,-810,280,-7770,-2870
,,,,,,,174292,353628609,-1208698696,-31258,22
174381,-566,702,-819,-2800,-4340,70
174882,-546,808,-775,8820,-3570,210
,,,,,,,175300,353628609,-1208698695,-31259,22
175383,-603,794,-810,-2660,-7280,3080
175884,-546,807,-806,-4200,10500,420
,,,,,,,176302,353628610,-1208698695,-31268,23
176385,-528,820,-768,5810,-8610,-7420
176886,-509,874,-906,-490,14700,8050
,,,,,,,177304,353628611,-1208698696,-31251,24
177387,-498,867,-817,28770,31640,14000
